Country,City,latitude,Longitude,Date,Type,UTCTime
Australia,Lord Howe Island,-31.557,159.086,2016-02-20,rise,2016-02-19T19:05:21
Australia,Lord Howe Island,-31.557,159.086,2016-02-20,set,2016-02-20T08:09:04
Australia,Lord Howe Island,-31.557,159.086,2016-02-21,rise,2016-02-20T19:06:10
Australia,Lord Howe Island,-31.557,159.086,2016-02-21,set,2016-02-21T08:08:02
Australia,Lord Howe Island,-31.557,159.086,2016-02-22,rise,2016-02-21T19:06:59
Australia,Lord Howe Island,-31.557,159.086,2016-02-22,set,2016-02-22T08:06:59
Australia,Lord Howe Island,-31.557,159.086,2016-02-23,rise,2016-02-22T19:07:48
Australia,Lord Howe Island,-31.557,159.086,2016-02-23,set,2016-02-23T08:05:55
Australia,Lord Howe Island,-31.557,159.086,2016-02-24,rise,2016-02-23T19:08:36
Australia,Lord Howe Island,-31.557,159.086,2016-02-24,set,2016-02-24T08:04:51
Australia,Lord Howe Island,-31.557,159.086,2016-02-25,rise,2016-02-24T19:09:24
Australia,Lord Howe Island,-31.557,159.086,2016-02-25,set,2016-02-25T08:03:45
Australia,Lord Howe Island,-31.557,159.086,2016-02-26,rise,2016-02-25T19:10:12
Australia,Lord Howe Island,-31.557,159.086,2016-02-26,set,2016-02-26T08:02:39
Australia,Lord Howe Island,-31.557,159.086,2016-02-27,rise,2016-02-26T19:10:59
Australia,Lord Howe Island,-31.557,159.086,2016-02-27,set,2016-02-27T08:01:32
Australia,Lord Howe Island,-31.557,159.086,2016-02-28,rise,2016-02-27T19:11:46
Australia,Lord Howe Island,-31.557,159.086,2016-02-28,set,2016-02-28T08:00:24
Australia,Lord Howe Island,-31.557,159.086,2016-02-29,rise,2016-02-28T19:12:32
Australia,Lord Howe Island,-31.557,159.086,2016-02-29,set,2016-02-29T07:59:15
Australia,Lord Howe Island,-31.557,159.086,2016-03-01,rise,2016-02-29T19:13:18
Australia,Lord Howe Island,-31.557,159.086,2016-03-01,set,2016-03-01T07:58:06
Australia,Lord Howe Island,-31.557,159.086,2016-03-02,rise,2016-03-01T19:14:04
Australia,Lord Howe Island,-31.557,159.086,2016-03-02,set,2016-03-02T07:56:57
Australia,Lord Howe Island,-31.557,159.086,2016-03-01,rise,2016-02-29T19:13:18
Australia,Lord Howe Island,-31.557,159.086,2016-03-01,set,2016-03-01T07:58:06
Australia,Lord Howe Island,-31.557,159.086,2016-03-02,rise,2016-03-01T19:14:04
Australia,Lord Howe Island,-31.557,159.086,2016-03-02,set,2016-03-02T07:56:57
Australia,Lord Howe Island,-31.557,159.086,2016-03-03,rise,2016-03-02T19:14:49
Australia,Lord Howe Island,-31.557,159.086,2016-03-03,set,2016-03-03T07:55:46
Australia,Lord Howe Island,-31.557,159.086,2016-03-04,rise,2016-03-03T19:15:35
Australia,Lord Howe Island,-31.557,159.086,2016-03-04,set,2016-03-04T07:54:36
Australia,Lord Howe Island,-31.557,159.086,2016-03-05,rise,2016-03-04T19:16:19
Australia,Lord Howe Island,-31.557,159.086,2016-03-05,set,2016-03-05T07:53:24
Australia,Lord Howe Island,-31.557,159.086,2016-03-06,rise,2016-03-05T19:17:04
Australia,Lord Howe Island,-31.557,159.086,2016-03-06,set,2016-03-06T07:52:13
Australia,Lord Howe Island,-31.557,159.086,2016-03-07,rise,2016-03-06T19:17:48
Australia,Lord Howe Island,-31.557,159.086,2016-03-07,set,2016-03-07T07:51:00
Australia,Lord Howe Island,-31.557,159.086,2016-03-08,rise,2016-03-07T19:18:32
Australia,Lord Howe Island,-31.557,159.086,2016-03-08,set,2016-03-08T07:49:47
Australia,Lord Howe Island,-31.557,159.086,2016-03-09,rise,2016-03-08T19:19:15
Australia,Lord Howe Island,-31.557,159.086,2016-03-09,set,2016-03-09T07:48:34
Australia,Lord Howe Island,-31.557,159.086,2016-03-10,rise,2016-03-09T19:19:58
Australia,Lord Howe Island,-31.557,159.086,2016-03-10,set,2016-03-10T07:47:21
Australia,Lord Howe Island,-31.557,159.086,2016-03-11,rise,2016-03-10T19:20:41
